4	D	10/07/2013
4	P	10/08/2013
4	D	10/08/2013
4	P	10/15/2013
4	D	10/15/2013
4	P	10/18/2013
4	D	10/18/2013
4	P	10/22/2013
4	D	10/22/2013
4	P	11/01/2013
4	D	11/01/2013
4	P	11/01/2013
4	D	11/01/2013
4	P	11/08/2013
4	D	11/08/2013
4	P	11/14/2013
4	D	11/14/2013
4	P	11/18/2013
4	D	11/18/2013
4	P	11/22/2013
4	D	11/22/2013
4	P	12/02/2013
4	D	12/02/2013
4	H	12/04/2013
4	f	12/04/2013
4	P	12/09/2013
4	D	12/09/2013
4	N	12/09/2013
4	N	12/10/2013
4	P	12/12/2013
4	D	12/12/2013
4	P	12/16/2013
4	S	12/16/2013
4	B	12/16/2013
4	D	12/16/2013
4	N	12/18/2013
4	P	12/27/2013
4	D	12/27/2013
4	H	01/02/2014
4	P	01/03/2014
4	D	01/03/2014
4	N	01/07/2014
4	P	01/10/2014
4	S	01/10/2014
4	B	01/10/2014
4	D	01/10/2014
4	N	01/13/2014
4	N	01/13/2014
4	N	01/14/2014
4	P	01/16/2014
4	D	01/16/2014
4	P	01/21/2014
4	D	01/21/2014
4	P	01/24/2014
4	B	01/24/2014
4	D	01/24/2014
4	H	02/04/2014
4	N	02/04/2014
4	P	02/05/2014
4	D	02/05/2014
4	N	02/11/2014
4	P	02/11/2014
4	S	02/11/2014
4	D	02/11/2014
4	P	02/11/2014
4	D	02/11/2014
4	N	02/12/2014
4	N	02/25/2014
4	P	02/26/2014
4	D	02/26/2014
4	H	03/03/2014
4	P	03/04/2014
4	D	03/04/2014
4	N	03/04/2014
4	P	03/05/2014
4	S	03/05/2014
4	B	03/05/2014
4	D	03/05/2014
4	P	03/11/2014
4	D	03/11/2014
4	N	03/11/2014
4	N	03/12/2014
4	N	03/18/2014
4	P	03/18/2014
4	D	03/18/2014
4	P	03/25/2014
4	D	03/25/2014
4	N	03/25/2014
4	P	03/26/2014
4	S	03/26/2014
4	B	03/26/2014
4	D	03/26/2014
4	H	03/31/2014
4	N	04/09/2014
4	N	04/09/2014
4	P	04/14/2014
4	D	04/14/2014
4	P	04/22/2014
4	D	04/22/2014
4	P	04/28/2014
4	D	04/28/2014
4	H	05/01/2014
4	P	05/02/2014
4	S	05/02/2014
4	D	05/02/2014
4	N	05/05/2014
4	N	05/07/2014
4	H	05/12/2014
4	P	05/13/2014
4	D	05/13/2014
4	N	05/13/2014
4	P	05/29/2014
4	D	05/29/2014
4	H	06/02/2014
4	N	06/03/2014
4	N	06/04/2014
4	N	06/04/2014
4	P	06/24/2014
4	D	06/24/2014
4	P	06/24/2014
4	D	06/24/2014
4	N	06/24/2014
4	P	06/27/2014
4	D	06/27/2014
4	N	07/01/2014
4	H	07/02/2014
4	N	07/08/2014
4	P	08/07/2014
4	S	08/07/2014
4	D	08/07/2014
4	H	08/07/2014
5	H	02/07/2007
5	f	06/15/2009
5	A	02/05/2013
5	H	02/05/2013
5	S	02/11/2013
5	H	02/11/2013
5	N	02/11/2013
5	A	02/22/2013
5	S	02/27/2013
5	H	02/27/2013
5	N	02/27/2013
5	H	02/28/2013
5	P	03/05/2013
5	D	03/05/2013
5	P	03/19/2013
5	D	03/19/2013
5	A	03/21/2013
5	S	03/21/2013
5	H	03/21/2013
5	N	03/21/2013
5	P	03/26/2013
5	D	03/26/2013
5	P	05/08/2013
5	D	05/08/2013
5	P	05/14/2013
5	D	05/14/2013
5	H	05/21/2013
5	P	05/21/2013
5	D	05/21/2013
5	H	05/21/2013
5	P	05/22/2013
5	D	05/22/2013
5	P	05/29/2013
5	D	05/29/2013
5	P	06/11/2013
5	D	06/11/2013
5	P	06/12/2013
5	D	06/12/2013
5	P	06/12/2013
5	D	06/12/2013
5	P	06/21/2013
5	D	06/21/2013
5	P	06/28/2013
5	D	06/28/2013
5	P	07/01/2013
5	D	07/01/2013
5	P	07/12/2013
5	D	07/12/2013
5	P	07/26/2013
5	D	07/26/2013
5	P	08/01/2013
5	D	08/01/2013
5	P	08/02/2013
5	D	08/02/2013
5	S	08/05/2013
5	H	08/09/2013
5	P	08/15/2013
5	H	08/15/2013
5	D	08/15/2013
5	P	08/16/2013
5	D	08/16/2013
5	S	08/23/2013
5	H	08/26/2013
5	P	08/27/2013
5	D	08/27/2013
5	P	09/06/2013
5	D	09/06/2013
5	P	09/12/2013
5	D	09/12/2013
5	P	09/20/2013
5	D	09/20/2013
5	P	09/24/2013
5	D	09/24/2013
5	P	10/11/2013
5	D	10/11/2013
5	P	10/18/2013
5	D	10/18/2013
5	P	10/22/2013
5	D	10/22/2013
5	P	10/25/2013
5	D	10/25/2013
5	P	11/01/2013
5	D	11/01/2013
5	H	11/15/2013
5	P	11/22/2013
5	D	11/22/2013
5	P	01/13/2014
5	D	01/13/2014
5	P	01/31/2014
5	D	01/31/2014
5	P	02/03/2014
5	D	02/03/2014
5	P	02/03/2014
5	D	02/03/2014
5	P	02/04/2014
5	D	02/04/2014
5	P	02/05/2014
5	D	02/05/2014
5	P	02/06/2014
5	D	02/06/2014
5	P	02/10/2014
5	D	02/10/2014
5	P	02/11/2014
5	D	02/11/2014
5	P	02/12/2014
5	D	02/12/2014
5	P	02/12/2014
5	D	02/12/2014
5	P	02/13/2014
5	D	02/13/2014
5	P	02/21/2014
5	D	02/21/2014
5	P	02/24/2014
5	D	02/24/2014
5	P	02/24/2014
5	D	02/24/2014
6	S	02/27/2012
6	S	03/06/2012
6	A	04/05/2012
6	D	04/05/2012
6	A	04/11/2012
6	D	04/11/2012
6	A	04/16/2012
6	D	04/16/2012
6	A	04/23/2012
6	D	04/23/2012
6	A	04/30/2012
6	D	04/30/2012
6	A	05/09/2012
6	D	05/09/2012
6	A	05/16/2012
6	D	05/16/2012
6	A	05/23/2012
6	D	05/23/2012
6	P	03/20/2014
6	D	03/20/2014
6	P	03/27/2014
6	D	03/27/2014
6	A	04/01/2014
6	S	04/01/2014
6	P	04/15/2014
6	D	04/15/2014
6	C	04/18/2014
6	P	04/23/2014
6	D	04/23/2014
6	P	05/01/2014
6	D	05/01/2014
6	f	05/01/2014
6	P	05/19/2014
6	D	05/19/2014
6	P	05/29/2014
6	S	05/29/2014
6	D	05/29/2014
6	P	06/03/2014
6	D	06/03/2014
